Index,Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
560568,560568,A$AP Rocky,D.M.B.,7IBLt4Qarf4JDLxIQDv2O5,60,2022,hip-hop,0.727,0.616,8,-8.487,1,0.338,0.542,4.47e-06,0.482,0.392,140.014,291612,4
361816,361816,Mereba,Bet,3dYvu5lnLjBLm612D54HLG,43,2018,soul,0.288,0.309,0,-12.594,1,0.0369,0.61,9.91e-05,0.112,0.11,83.298,218715,4
305914,305914,Rels B,Lo Mejore,4qgcAsBlpZZ4VPQPv3XeHN,43,2017,spanish,0.78,0.477,4,-8.312,0,0.17,0.631,0.0,0.0869,0.669,141.078,204670,4
562112,562112,Labrinth,Kill For Your Love,4eaynYNbGdL9F90LGLcUsU,58,2022,indie-pop,0.81,0.704,7,-8.739,1,0.205,0.211,2.44e-06,0.371,0.42,119.991,192171,4
321291,321291,Bazzi,Cartier,2v6zKkf71lJYTHOmsKo02e,49,2018,dance,0.481,0.547,9,-5.894,1,0.349,0.243,0.0,0.521,0.457,91.019,172496,4
785155,905017,Dropkick Murphys,Walk Away,2S22odTX2oIV6GxRoRN19h,43,2003,punk,0.277,0.941,6,-2.568,1,0.0706,0.000913,0.0,0.364,0.606,173.705,171027,4
418152,418152,Rels B,Ballin',6LUrJrpdlRmLYdhbBxj7Dz,44,2019,spanish,0.849,0.657,0,-6.789,1,0.0401,0.0503,0.0074,0.0999,0.276,119.01,147767,4
637642,640750,Rastapé,Colo de Menina,5aGhtbviqUqjtno5vcUmCN,54,2000,forro,0.654,0.464,2,-8.369,1,0.031,0.305,0.0,0.11,0.72,145.371,204280,4
558424,558424,Yunyakosva,Titanium Jiren Goku Hardstyle,2YniWd8Q8iWKOgcr319MtW,59,2022,hardstyle,0.178,0.789,9,-9.18,0,0.0849,0.00132,0.00773,0.439,0.162,175.824,155248,4
718653,806915,Amon Amarth,Death in Fire,0UzhWantC3SRDwpNA6ygXt,42,2002,death-metal,0.479,0.986,4,-3.92,0,0.18,1.25e-06,0.634,0.117,0.164,130.015,294893,4
588485,588485,Mac Ayres,Comfortable Enough,6ESVX3WzRFXz36f19krVsF,43,2023,chill,0.571,0.652,8,-6.649,1,0.0486,0.224,0.00214,0.0931,0.214,81.915,393815,4
508619,508619,KiNG MALA,she calls me daddy,4nBsvvjN134KFVcvFMLWwK,58,2021,indie-pop,0.796,0.426,9,-7.994,1,0.0324,0.031,0.00446,0.171,0.572,100.006,183570,4
1083114,1352299,Nicolas Jaar,Love You Gotta Lose Again,0i6rbGcVFY0GXYJkNBFm2H,43,2010,electro,0.77,0.583,0,-10.352,1,0.0322,0.316,0.438,0.0942,0.635,90.035,202480,4
955651,1159486,Guts,Escucha Me,0KPXSvt37DoaHYu0E7viYP,46,2007,jazz,0.884,0.736,3,-11.141,1,0.224,0.485,0.000198,0.0526,0.832,87.018,105256,4
604794,604794,Bankzitters,Systeem,3PPEVFabRGkoH271LNFpJm,51,2023,hardstyle,0.631,0.503,5,-10.002,1,0.219,0.205,0.0,0.143,0.803,149.871,158400,4
537799,537799,Nosaj Thing,Condition,6FmA0C7U8o7U4LvvyuV5wP,43,2022,chill,0.361,0.47,1,-9.906,1,0.0326,0.912,0.673,0.0955,0.136,75.945,224393,4
76369,76369,Casseurs Flowters,15h02 - Regarde comme il fait beau (dehors),4c1ArlBO56iNxiFTupUtt6,51,2013,french,0.825,0.571,7,-6.382,1,0.347,0.117,0.0,0.201,0.844,93.808,204027,4
1037719,1283423,Mercedes Sosa,Zona de Promesas (with Gustavo Cerati),1YBSWq2Wc7cwgHgvHvMm2Z,56,2009,folk,0.367,0.242,7,-11.22,1,0.0354,0.747,0.000168,0.114,0.307,103.051,238840,4
578077,578077,Hikaru Utada,BADモード,3TxjMrMGWFP0jkIy0tVvVn,55,2022,singer-songwriter,0.525,0.666,5,-8.399,1,0.0551,0.524,0.000137,0.0948,0.466,117.282,303219,4
24845,24845,Kraftklub,Mein Leben,2nd4C44AR2AUf34n3L9kAa,44,2012,german,0.513,0.963,7,-3.889,1,0.139,0.00301,0.0,0.225,0.182,151.072,233373,4
617338,617338,Carreiro & Capataz,Mais Bruta Que Eu - Ao Vivo,0LMh3AYskAzeKsvOQLATM5,52,2023,sertanejo,0.676,0.872,4,-4.903,1,0.116,0.433,0.0,0.091,0.716,97.005,164544,4
565064,565064,Sabaton,Dreadnought,332KBZuHbSZ2hrlkAh0GYT,56,2022,metal,0.549,0.914,6,-7.294,0,0.032,0.00762,8.01e-05,0.562,0.347,94.028,298000,4
519483,519483,James TW,Hopeless Romantics,0zn5Sa8fRjpUo7XXUaNRTB,58,2021,rock,0.604,0.387,9,-6.879,0,0.0314,0.841,0.0,0.109,0.455,113.837,179040,4
398005,398005,Kota the Friend,Chicago Diner,4HzltjBAqEhAayGEBX2ZlR,46,2019,hip-hop,0.84,0.575,6,-7.946,1,0.0535,0.643,9.13e-05,0.107,0.384,133.058,175038,4
433760,433760,Flo Milli,Like That Bitch,7zoZd2MuTaQEdF1rlq6Vv1,44,2020,dance,0.782,0.844,10,-4.142,0,0.23,0.107,1.12e-06,0.295,0.76,77.435,203044,4
488133,488133,Boombox Cartel,Reaper (feat. JID),1KzGwlHu27TUfH3gF1RFAa,53,2021,dance,0.601,0.815,1,-3.741,1,0.328,0.0113,0.0,0.0933,0.265,149.973,164800,4
1047566,1296777,Drake,Fear,5WfBl43XUcWng7OnB8LKNW,47,2009,hip-hop,0.334,0.783,9,-6.144,0,0.181,0.0615,0.0,0.109,0.308,83.944,280667,4
825556,965654,Unnikrishnan,Kalayil Dinavum,2t8JaEKZmBFewxQW4iFb7P,54,2004,pop-film,0.595,0.417,4,-10.152,0,0.0347,0.682,0.0,0.0923,0.549,89.874,263493,4
606732,606732,Parannoul,Polaris,6Yt8PGw2VEbLH5pLTrXkHX,46,2023,indie-pop,0.333,0.556,6,-5.812,1,0.0351,0.00259,0.00175,0.12,0.158,80.015,262500,4
604004,604004,Riot Shift,FIGHTING DEMONS,0SHI54cOrosSZySfTGvN3n,45,2023,hardcore,0.48,0.921,2,-3.788,1,0.136,0.00329,0.007,0.274,0.126,160.068,190500,4
564744,564744,SUNMI,Oh Sorry Ya,03HYOtfzbzx0HPHMcfLFOe,45,2022,k-pop,0.622,0.758,7,-6.236,1,0.0469,0.000315,0.00344,0.127,0.237,144.991,155215,4
1150700,1457507,Panic! At The Disco,C'mon - Single Version,53c9tTEHXWL5GkYNalbXZ3,52,2011,rock,0.38,0.489,0,-7.027,1,0.0362,0.0351,0.00243,0.081,0.337,127.097,214431,4
328084,328084,Poshlaya Molly,Нон стоп,7g9d7JZFkLw3ue8FAOismU,55,2018,electro,0.587,0.7,8,-5.857,0,0.0366,0.0107,0.0,0.0683,0.496,129.992,213968,4
517691,517691,Quintino,Coming Home,0RHtecK6xMtW7yWgmLmOpQ,43,2021,progressive-house,0.502,0.718,5,-4.121,1,0.036,0.0111,0.00027,0.137,0.334,127.956,191250,4
182161,182161,Fernandinho,Luz do Mundo - Ao Vivo,5pO2RWQgO01bYdwmJVqpP6,44,2015,gospel,0.472,0.819,11,-3.896,1,0.0464,0.142,1.39e-06,0.977,0.277,124.918,235467,4
271536,271536,Dimitri Vegas & Like Mike,Crowd Control - Radio Edit,0kdVIAjTAkAFo7dYdciDU1,46,2017,edm,0.54,0.953,11,-2.237,0,0.0809,0.0622,0.658,0.132,0.124,139.902,159429,4
1051456,1303354,Metalocalypse: Dethklok,Laser Cannon Deth Sentence,7GRrvK9hkyhnR1JmENf8rS,42,2009,metal,0.215,0.935,5,-5.066,1,0.112,0.000105,0.894,0.109,0.0433,160.022,275813,4
326366,326366,Zomboy,Lone Wolf,76I3PmbGZazzNlEwlp1y85,52,2018,dub,0.502,0.981,1,-1.573,1,0.0616,0.00177,0.4,0.154,0.208,150.013,256500,4
945579,1144479,Charles Wright & The Watts 103rd Street Rhythm Band,Express Yourself - Remastered Version,6gQZKkphKIMxZgca5r7ImA,46,2007,funk,0.461,0.818,8,-8.482,1,0.125,0.305,0.0,0.266,0.721,92.305,229653,4
289338,289338,Dance Gavin Dance,Summertime Gladness,639JHsrGV8A9qUYSXhOwsw,47,2017,metal,0.605,0.968,1,-3.044,1,0.0604,0.0884,0.0,0.346,0.758,119.988,201250,4
548949,548949,ONE OK ROCK,Mad World - Japanese Version,3iUNRtOmMsmnf0SNNtFHyY,47,2022,emo,0.461,0.927,1,-5.083,1,0.181,0.014,0.0,0.32,0.667,79.855,182370,4
992275,1214921,Snoop Dogg,Sensual Seduction - Album Version (Edited) FINAL,17DBMZGzjoQZQyhPpeGCQK,51,2008,funk,0.758,0.824,11,-3.782,1,0.0725,0.00328,3.79e-05,0.0685,0.498,120.199,240373,4
1005554,1235032,Saint-Preux,Concerto Pour Piano,3007HEJ3Qim0IcVNKbKvLe,47,2008,new-age,0.269,0.306,0,-14.922,0,0.0352,0.905,0.858,0.283,0.203,118.165,179160,4
914039,1097938,The Goo Goo Dolls,Let Love In,1wt8PzNPhWi5o0voZjzhMs,42,2006,pop,0.531,0.908,2,-2.822,1,0.0408,0.015,0.00346,0.135,0.174,118.935,301173,4
542404,542404,Gorgon City,Sidewindah (feat. Flirta D),3NGC2t1KnSOFcDQv8EI2Pl,56,2022,dance,0.817,0.936,9,-7.669,1,0.0618,0.131,0.285,0.227,0.415,127.0,213562,4
33815,33815,Alex G,Animals,4WBJFhg2NHcR03CHc17RIj,43,2012,indie-pop,0.614,0.544,0,-5.807,1,0.0372,0.218,0.55,0.0909,0.225,135.925,173053,4
953034,1154695,Lupe Fiasco,Hip-Hop Saved My Life (feat. Nikki Jean),6N3oYlfZ2RPdjMYdHCRmFS,49,2007,hip-hop,0.705,0.684,0,-5.759,1,0.145,0.0353,0.0,0.206,0.246,100.006,242507,4
264111,264111,Kenny Chesney,Trip Around the Sun,3RcFrGu08HvRPCh00iB2kJ,45,2017,country,0.631,0.779,1,-5.233,1,0.0469,0.0813,0.0,0.263,0.684,102.002,173920,4
507281,507281,Logic,Man Of The Year,5U6HACLkmJFWvC75pnxPdw,51,2021,hip-hop,0.611,0.737,5,-6.401,0,0.0381,0.148,0.00193,0.106,0.492,156.024,295359,4
838212,987282,Rammstein,Stirb nicht vor mir (Don't Die Before I Do),3f1Pyzzn7GWBWNpx0vXqjF,47,2005,alt-rock,0.586,0.656,11,-5.615,0,0.0233,0.0168,0.000172,0.167,0.289,88.004,245267,4
232750,232750,Caamp,Iffy,4tJTUbAiWPzDnCMtfGlk9e,56,2016,folk,0.515,0.294,10,-10.754,1,0.0374,0.793,8.34e-06,0.367,0.302,92.829,236348,4
454956,454956,boy pablo,hey girl,5x9r0HaFznxQ32J2JZFhub,53,2020,indie-pop,0.585,0.487,6,-10.038,1,0.0395,0.00464,0.0605,0.0868,0.89,99.933,187000,4
457445,457445,Paul Kim,Dream,0c7p9zHIrr4gzkIs3TrBCu,45,2020,k-pop,0.439,0.366,8,-9.378,1,0.0305,0.791,0.000232,0.158,0.14,119.721,243813,4
580547,580547,Jamila Woods,Boundaries - DRAMA Remix,7olP7S3e0XDQ08eisCHVgp,42,2022,soul,0.621,0.824,9,-7.033,0,0.0327,3.26e-05,0.221,0.329,0.495,122.5,220411,4
288786,288786,Kim Yeonji,마음의 말,5vtZXdKKGx1BOcFYYDiXlH,47,2017,k-pop,0.321,0.428,6,-5.226,1,0.0319,0.884,0.0,0.117,0.295,170.898,302852,4
378174,378174,Sabrina Carpenter,Pushing 20,1xMHC2XPuDyBWU1ULY7eMA,47,2019,dance,0.633,0.814,0,-2.876,1,0.313,0.171,0.0,0.161,0.623,150.789,166234,4
551542,551542,MUNICH MONSTRS,Love Doesn't Go My Way,3fYXQjsJZwfd5tzLGM1x1G,42,2022,french,0.78,0.672,7,-7.296,1,0.0563,0.259,0.0282,0.216,0.187,115.029,144000,4
105553,105553,Veronica Maggio,Sergels torg,48ubkDBO9GAFRkn3hXFHVt,53,2013,swedish,0.483,0.809,0,-5.866,1,0.0362,0.00889,0.0374,0.101,0.378,138.986,226520,4
563698,563698,Kris Bowers,Eloise & Theo - From the Netflix Series “Bridgerton Season Two”,6ymT9JIQbSTWpDF8ftTmqc,45,2022,jazz,0.619,0.104,8,-27.838,0,0.0507,0.979,0.813,0.111,0.159,100.279,47072,4
495924,495924,Lizzy McAlpine,Angelina,7epHo3miOIJ3fYEPAdCAf9,58,2021,folk,0.416,0.121,11,-16.499,1,0.0564,0.929,2.12e-05,0.109,0.19,170.251,225500,3
260949,260949,Christophe Goze,I Will Always Love You,0Wr2W0qWW4tyVugJ9bel3g,42,2017,chill,0.681,0.426,9,-15.125,0,0.0316,0.828,0.904,0.103,0.493,148.005,250606,4
320334,320334,Adam Calhoun,Public Enemy,4EKVKbAztYhEaAcbz3ur9R,45,2018,country,0.618,0.688,11,-6.11,0,0.311,0.0524,0.0,0.125,0.461,80.899,148640,4
838373,987453,Franz Ferdinand,Outsiders,7hB6SkmugPK198kpgxDkDA,41,2005,alt-rock,0.633,0.985,7,-3.183,1,0.0377,0.00446,0.0578,0.418,0.897,115.17,242707,4
191849,191849,Peebs The Prophet,Take a Moment,5rSZ4ioUjfgFHZleHG1vQc,45,2015,jazz,0.808,0.565,0,-9.395,1,0.328,0.198,0.000426,0.113,0.452,92.015,219130,4
370530,370530,Beth Hart,Bad Woman Blues,0rOzFVPfQiJShjum8zpfu9,45,2019,blues,0.742,0.937,9,-2.825,0,0.0318,0.0592,0.000421,0.103,0.805,119.988,215911,4
736967,832523,Good Charlotte,The Young & the Hopeless,2vfo7RvInNxLISPDif4mC2,45,2002,metal,0.486,0.88,3,-4.192,1,0.074,0.000143,0.0,0.107,0.482,90.803,212427,4
775373,888488,Bone Crusher,Never Scared (feat. Killer Mike & T.I.) - Club Mix,4kmIO0yPq92dXtKCL28RfC,54,2003,hip-hop,0.586,0.927,11,-4.077,0,0.194,0.00924,1.85e-06,0.344,0.528,73.023,316133,4
378342,378342,Alesso,Sad Song (feat. TINI),2JoIjuzRplpYGvvLpSW2on,53,2019,dance,0.734,0.693,0,-6.474,1,0.0361,0.0878,0.0,0.341,0.55,110.021,154024,4
690297,765998,Right Said Fred,You're My Mate,7N0ds009y5ZNY90KGPuegE,53,2001,house,0.644,0.921,4,-5.728,1,0.0381,0.0179,4.75e-05,0.353,0.705,132.012,197333,4
492973,492973,Inhaler,Who's Your Money On? (Plastic House),3tn5eJxxrG6RmKQcxRaCXG,46,2021,dub,0.318,0.646,5,-7.15,0,0.0392,0.00521,0.172,0.0679,0.172,125.986,382800,4
303800,303800,Skastra,Hilang Asa,6lNPxECi6ldFc8skyFqrpQ,42,2017,ska,0.682,0.381,2,-7.976,1,0.0269,0.842,0.00227,0.127,0.6,139.921,274229,4
801654,931277,Fey,La Fuerza Del Destino,3fBzXNIRUnHl80OFhB0jo7,53,2004,dance,0.773,0.694,5,-6.689,0,0.0315,0.156,0.00998,0.0938,0.829,95.019,296827,4
538321,538321,Ron Adelaar,Laetitia,39e67SWLFobtjgr1S10iYE,46,2022,classical,0.407,0.017,1,-25.67,1,0.0397,0.988,0.931,0.114,0.129,64.074,117510,3
368050,368050,Willyecho,Killer Inside of Me,1dtmR43I6Nc6pVNoe5ixWk,42,2019,alt-rock,0.649,0.719,2,-5.987,1,0.0413,0.0309,0.0,0.155,0.732,119.978,171500,4
547794,547794,MUNA,"Sometimes - From ""Fire Island""",18O6oj2DtAA9lPlP9Kl9R2,54,2022,electro,0.561,0.825,9,-7.086,1,0.0474,0.0149,0.000122,0.0748,0.197,103.985,183812,4
478632,478632,RedHook,Kamikaze,5ijQMO46fAA1zLF4xVhH4h,47,2021,alt-rock,0.567,0.954,1,-2.502,1,0.0796,0.000224,0.000586,0.317,0.48,90.015,192920,4
511016,511016,D.O.,Si Fueras Mía,2EDpsT55NCISpccODTIUiV,54,2021,k-pop,0.386,0.408,4,-5.568,0,0.0285,0.687,0.0,0.182,0.398,149.675,237107,4
215031,215031,Throw The Fight,Passing Ships,7n2ovJQ5hDX9wScd9aBL6N,47,2016,alt-rock,0.388,0.391,6,-8.741,0,0.0303,0.109,1.48e-06,0.0802,0.222,80.67,255750,4
484220,484220,Mujo,Lagoon,6zfnzmiBYY9OlkLMx8ocUW,42,2021,chill,0.555,0.185,4,-17.61,1,0.0388,0.538,0.829,0.12,0.151,58.971,131735,4
401447,401447,SEVENTEEN,Happy Ending (Korean Ver.),25luDzxyExGiWLrMyCrtx3,45,2019,k-pop,0.64,0.695,11,-4.583,0,0.0834,0.223,0.0,0.297,0.723,160.012,208279,4
62790,62790,Béla Bartók,"Romanian Folk Dances, Sz 56: III. Pe-loc - Andante",1lobDzMJEFga3VXJdGg8Xa,52,2013,classical,0.558,0.0214,0,-37.894,1,0.0467,0.976,0.953,0.0815,0.0571,87.632,66920,4
1155723,1465057,Sleep Sounds of Nature,Under a Waterfall (Relaxing Sounds),4NlsctTVxrTknjeiOKAdsr,45,2011,sleep,0.0589,0.994,1,-22.764,1,0.0667,0.132,0.983,0.946,1e-05,47.986,237772,4
494386,494386,K.Flay,Can't Sleep - Vanic Remix,1MCbmAi09K9Rk1HcIrY1bM,45,2021,electro,0.522,0.835,4,-3.761,0,0.0806,0.00168,0.0,0.0523,0.259,145.987,263059,4
471749,471749,White Noise Babies,"Vaccum Cleaner Noise, Pt. 29",6iqbz35nZPUfOda5pAqRbe,44,2020,sleep,0.205,0.044,3,-16.457,1,0.0498,0.614,0.984,0.322,0.0,77.287,62410,1
456140,456140,Ill Considered,Retreat,6ZnPD7h7NmdWx9a6ZnZ5MN,46,2020,jazz,0.452,0.078,9,-29.364,0,0.0341,0.924,0.944,0.11,0.401,123.638,88600,4
255801,255801,Bethel Music,There's No Other Name - Live,5iGxjtty6IoY4M8y64qwp9,41,2017,ambient,0.38,0.582,7,-7.471,1,0.0308,0.0215,0.0,0.159,0.134,139.791,340375,4
163295,163295,Chris Cornell,Dead Wishes,5yev38WE91gCsWWhXG0JNM,41,2015,alt-rock,0.561,0.701,7,-5.676,1,0.0265,0.0893,1.51e-06,0.244,0.353,100.001,294880,4
388365,388365,Franglish,Comme ça,6cEuhrLjBptqS2Vps5U6Fx,43,2019,french,0.674,0.677,6,-5.462,1,0.221,0.311,0.0,0.0935,0.735,94.006,200573,4
623463,623474,Los Amigos Invisibles,Qué Rico,75NBuHx7ad04FAXKsoEbrg,46,2000,afrobeat,0.71,0.659,5,-8.39,1,0.0334,0.0618,0.0235,0.0945,0.922,128.034,239613,4
1122740,1413089,David Guetta,Without You (feat. Usher) - Radio Edit,0V6J3G6SyYGQzzLUSAlAKe,47,2011,dance,0.605,0.643,2,-3.595,1,0.0292,0.151,1.09e-05,0.179,0.489,127.9,208413,4
285350,285350,NAV,Good For It,2Bli1Wbi5mRa1BcVJaZ1m4,49,2017,hip-hop,0.781,0.792,9,-6.68,0,0.358,0.0051,0.0,0.563,0.527,160.042,159000,4
442446,442446,Silvanno Salles,Frentista,38Z3z5CfZXylRZ1XebToJc,47,2020,forro,0.771,0.869,2,-3.52,1,0.0336,0.664,0.0,0.147,0.933,139.144,157466,4
744246,845750,Bezerra Da Silva,Tem Coca Aí Na Geladeira,2zl8qYjVVBqozLtH094pvT,44,2002,samba,0.654,0.698,9,-10.3,1,0.167,0.347,0.0,0.0697,0.906,90.168,194267,4
484354,484354,9smkr,symphony,5uQdfmDK2iwyPALk61MbLA,42,2021,chill,0.554,0.124,7,-18.548,0,0.254,0.908,0.0309,0.342,0.596,173.999,74536,5
40704,40704,Haricharan,Vathilil,43K9FkL7gfLxLm69Da1UMF,53,2012,pop-film,0.668,0.334,4,-11.281,0,0.0602,0.336,2.69e-06,0.0838,0.752,79.957,369894,4
289537,289537,Linkin Park,Burn It Down - One More Light Live,0zKs47fghFBtrEpxyUR1Wz,43,2017,metal,0.658,0.781,9,-6.472,0,0.0509,0.0639,0.0,0.485,0.542,110.008,253573,4
265463,265463,Mike Posner,In The Arms Of A Stranger - Grey Remix,48GBbQiTSlXX5i0cn3iIiJ,41,2017,dance,0.763,0.839,0,-3.437,1,0.117,0.429,0.0,0.109,0.655,104.977,212627,4
119022,119022,Johnny Cash,Hey Porter,04iybI0soiHwBIeVUwXxbg,41,2014,country,0.817,0.51,0,-11.458,1,0.0393,0.812,0.000227,0.108,0.922,120.656,132840,4
73689,73689,Real Friends,I've Given Up on You,4MR6PGC6LHMSXbK8iCfpug,53,2013,emo,0.527,0.377,5,-9.762,1,0.0253,0.563,0.0,0.0799,0.313,143.977,164000,4
551562,551562,NTO,"Seasons - Joachim Pastor, Joris Delacroix, Romain Garcia, Stereoclip Remix",5DCSxks4JKj8KaEss9ayY4,44,2022,french,0.465,0.742,0,-12.131,0,0.0511,0.11,0.89,0.0909,0.0322,123.009,308467,4
652983,662840,Jay Chou,星晴,4VWn7L2kONeMEQ6cAIfzXC,52,2000,pop,0.637,0.329,7,-10.366,1,0.0349,0.725,8.51e-06,0.245,0.255,177.792,256667,4
357885,357885,Diego & Victor Hugo,Prefiro Nem Perguntar - Ao Vivo,0gmdEIvhPkw7WiNO27WXxr,47,2018,sertanejo,0.525,0.746,4,-4.917,0,0.0508,0.337,0.0,0.444,0.425,107.106,175787,4
464969,464969,All Time Low,Trouble Is...,4nOi9YbtFt7e9I4bbI1FKd,42,2020,punk-rock,0.511,0.903,6,-4.194,0,0.0685,0.000707,0.0,0.0725,0.882,175.021,147060,3
507787,507787,Addy,Tum Kyu Chale Aate Ho (LoFi Mix),0yJ1vXLwRjSzeU2WeZoxi7,48,2021,indian,0.557,0.387,6,-9.416,0,0.0267,0.0279,6.16e-06,0.369,0.153,98.089,173878,4
619114,619114,Tascenda,Unwind,3e1SIAaOU2ai7MGF77qxUi,60,2023,sleep,0.192,0.0065,5,-33.421,1,0.0425,0.993,0.972,0.0882,0.0413,64.613,135200,4
254921,254921,Barns Courtney,Golden Dandelions,5vdNoFezjTsQTrZxPK8tDg,53,2017,alt-rock,0.464,0.924,0,-6.022,0,0.0919,0.0218,0.0,0.105,0.373,139.442,204827,4
223649,223649,Flatland Cavalry,Traveler’s Song,03ZQQa7FnfggPBfYQVpa9a,51,2016,country,0.399,0.593,3,-8.0,1,0.0584,0.237,1.2e-06,0.133,0.493,166.054,202827,4
285060,285060,HoodRich Pablo Juan,We Don't Luv Em,7Ay41oJQbfdIrhfNy46PuD,56,2017,hip-hop,0.861,0.627,4,-6.438,1,0.342,0.35,0.0,0.112,0.929,139.989,186096,4
265333,265333,Ne-Yo,Another Love Song,2QnE0PBovkTW5PpCgvgiu8,45,2017,dance,0.681,0.803,11,-3.664,0,0.0531,0.0334,1.38e-06,0.345,0.744,115.06,211023,4
491517,491517,Anna Lunoe,Cotton Candy Lemonade (Anna Lunoe Remix),2wmkq5eX7OJIkXkT9Qy673,44,2021,disco,0.783,0.8,1,-7.232,0,0.0444,0.0875,0.557,0.114,0.699,126.026,247490,4
584999,584999,Matthew West,You Changed My Name,5DMb7E6IvIs1fdtgvaRqCL,54,2023,alt-rock,0.442,0.771,0,-4.536,1,0.0324,0.0183,0.0,0.0881,0.151,146.067,236262,4
402309,402309,Holding Absence,Monochrome,7Df5RKFErXf8Pq6e7mgJTM,41,2019,metal,0.388,0.883,6,-5.124,1,0.0678,0.00172,0.000148,0.278,0.438,177.034,218467,4
752282,859013,The White Stripes,"Girl, You Have No Faith In Medicine",09BvTBiQgHnIcNVs6r25Uq,43,2003,alt-rock,0.291,0.977,11,-4.467,0,0.415,0.00942,6.04e-05,0.118,0.306,151.476,197733,4
386917,386917,Os Barões Da Pisadinha,Filho do Mato,2GcCnW6zZtGQs80s6AeEpQ,41,2019,forro,0.731,0.752,7,-6.251,1,0.0464,0.585,0.0,0.261,0.965,172.002,163997,4
163868,163868,Dustin O'Halloran,Umrika,5AREdjPjB1gYZU2aKm75I0,54,2015,ambient,0.102,0.0677,7,-35.073,1,0.0625,0.933,0.782,0.0873,0.0639,216.429,83520,4
542697,542697,AMARIA BB,It's On,49WUxUv2DCqTMFBctZoJSS,41,2022,dancehall,0.657,0.436,5,-7.074,0,0.386,0.26,0.0679,0.127,0.423,123.893,250859,5
557145,557145,Journey,Separate Ways (Worlds Apart) - Steve Perry & Bryce Miller Extended Remix,4QQL5qNwVZ1FctLoVqN9rn,50,2022,hard-rock,0.434,0.762,2,-7.352,1,0.0493,0.0282,2.45e-05,0.118,0.0729,129.957,197133,4
579547,579547,Sleep Fruits Music,Candles,2JcdPyb2gTPSOUuVDU1juX,46,2022,sleep,0.181,0.0521,2,-32.99,1,0.0449,0.868,0.977,0.105,0.0312,75.17,128000,4
494425,494425,Ross from Friends,A Brand New Start,6QanbknK7HJMOaUqlNCxhz,47,2021,electro,0.452,0.231,3,-16.856,0,0.0392,0.845,0.274,0.0881,0.366,120.278,155505,3
119805,119805,Wiz Khalifa,Promises,6TL5uq31JarmrpEGTNNyKG,55,2014,dance,0.565,0.585,1,-5.723,0,0.0536,0.0265,0.0,0.274,0.259,140.8,210467,5
507309,507309,Baby Keem,south africa,7HyAAmp8lsDoDHxyvaEaDK,50,2021,hip-hop,0.926,0.459,5,-6.203,1,0.053,0.00685,0.0,0.139,0.546,117.868,174502,4
377121,377121,Riley Green,In A Truck Right Now,5i7pqbLXD5IVOwbngnhzjU,41,2019,country,0.532,0.715,6,-4.723,1,0.0285,0.00674,4.52e-06,0.0887,0.422,144.034,231733,4
511376,511376,BTS,Butter - Cooler Remix,7zOpZlwRK74a1nuszDZ5ZQ,44,2021,k-pop,0.651,0.809,8,-3.667,1,0.132,0.00632,0.0,0.321,0.893,110.045,161633,4
260360,260360,Idealism,nagashi,6vmPUsrVk873GWkJwygHKD,51,2017,chill,0.726,0.357,10,-8.727,1,0.044,0.862,0.915,0.134,0.644,85.046,109948,4
733046,826319,Magic Juan,La Ultima Vez,1SUxJZSudxSyzbRvCWKkrp,42,2002,hip-hop,0.766,0.835,6,-7.087,1,0.0364,0.1,0.000928,0.0578,0.969,125.99,258960,4
595684,595684,MORTEN,Unforgettable,1RzpRGOArORD0iwIVLwJQo,47,2023,electronic,0.647,0.925,11,-5.724,0,0.255,0.0178,0.176,0.0749,0.203,125.971,217143,4
214681,214681,Car Seat Headrest,Drunk Drivers/Killer Whales,75hwtYcghca6YKW4i6C6fP,57,2016,alt-rock,0.537,0.414,2,-7.952,1,0.0404,0.218,2.1e-06,0.103,0.459,117.101,374653,4
197776,197776,Troye Sivan,TALK ME DOWN,0nRuVPZx2iA3KWR4xSzryl,48,2015,pop,0.362,0.781,6,-6.803,1,0.0741,0.151,0.000197,0.125,0.354,173.688,237464,4
667589,736813,Old 97's,Question,2m5ItG3IIMsaGYJjZOvUoE,43,2001,alt-rock,0.608,0.271,0,-10.557,1,0.0267,0.516,1.29e-06,0.152,0.621,80.129,135973,4
432529,432529,Sam Hunt,2016,5ehN5A3B3lDwmFCYO63Wk6,52,2020,country,0.52,0.384,6,-8.168,1,0.0362,0.596,0.0,0.103,0.328,149.536,235053,5
40469,40469,Michael Jackson,Dirty Diana - 2012 Remaster,3yBlJtq86wROQpHi1goEKT,56,2012,pop,0.744,0.815,3,-4.013,1,0.0446,0.194,0.000263,0.303,0.347,131.39,280760,4
510963,510963,ONEUS,No diggity,1Ovza9IYvEbdB7SctQCHIS,51,2021,k-pop,0.647,0.955,1,-1.562,0,0.0789,0.017,0.0,0.115,0.591,150.063,211147,4
544189,544189,Sonny Fodera,Remember (feat. Stevie Appleton) - Sonny Fodera Sunset Remix,722nYEII5Lk0AHI9uKHwIA,46,2022,deep-house,0.599,0.843,5,-6.18,0,0.0314,0.00792,0.248,0.194,0.719,124.966,157402,4
